timestamp,temperature,humidity,co2,ammonia,temperature_risk,temperature_level,humidity_risk,humidity_level,co2_risk,co2_level,ammonia_risk,ammonia_level,composite_risk,risk_level,persistence,adjusted_risk
2024-01-17 02:56:00,20.08,65.39,585.5,0.2,0.07666666666666681,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.019166666666666703,Normal,0.0,0.019166666666666703
2024-01-17 02:57:00,19.92,65.39,584.9,1.4,0.08999999999999986,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.022499999999999964,Normal,0.0,0.022499999999999964
2024-01-17 02:58:00,20.67,65.42,631.8,0.42,0.027499999999999858,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.0068749999999999645,Normal,0.0,0.0068749999999999645
2024-01-17 02:59:00,20.26,66.17,602.0,0.5,0.061666666666666536,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.015416666666666634,Normal,0.0,0.015416666666666634
2024-01-17 03:00:00,20.2,63.75,605.6,0.88,0.06666666666666672,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.01666666666666668,Normal,0.0,0.01666666666666668
2024-01-17 03:01:00,20.97,64.12,609.6,0.76,0.0025000000000000946,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.0006250000000000236,Normal,0.0,0.0006250000000000236
2024-01-17 03:02:00,20.29,63.91,612.3,0.0,0.059166666666666735,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.014791666666666684,Normal,0.0,0.014791666666666684
2024-01-17 03:03:00,20.5,63.1,603.7,1.84,0.041666666666666664,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.010416666666666666,Normal,0.0,0.010416666666666666
2024-01-17 03:04:00,20.58,63.86,572.5,0.97,0.03500000000000014,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.008750000000000036,Normal,0.0,0.008750000000000036
2024-01-17 03:05:00,20.63,62.8,550.3,1.47,0.030833333333333417,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.007708333333333354,Normal,0.0,0.007708333333333354
2024-01-17 03:06:00,20.81,64.96,641.4,1.16,0.01583333333333344,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.00395833333333336,Normal,0.0,0.00395833333333336
2024-01-17 03:07:00,21.16,60.07,600.4,0.57,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 03:08:00,20.5,66.97,620.2,1.73,0.041666666666666664,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.010416666666666666,Normal,0.0,0.010416666666666666
2024-01-17 03:09:00,21.24,66.9,624.0,1.3,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 03:10:00,20.77,64.06,606.0,0.47,0.019166666666666703,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.004791666666666676,Normal,0.0,0.004791666666666676
2024-01-17 03:11:00,21.37,64.34,575.5,0.19,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 03:12:00,21.04,62.91,579.0,0.66,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 03:13:00,20.39,63.14,609.0,0.13,0.050833333333333286,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.012708333333333321,Normal,0.0,0.012708333333333321
2024-01-17 03:14:00,21.13,64.25,606.5,1.29,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 03:15:00,20.59,65.93,597.7,0.68,0.03416666666666668,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.00854166666666667,Normal,0.0,0.00854166666666667
2024-01-17 03:16:00,20.93,65.58,633.4,1.99,0.005833333333333357,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.0014583333333333393,Normal,0.0,0.0014583333333333393
2024-01-17 03:17:00,20.88,67.14,574.3,1.37,0.010000000000000083,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.002500000000000021,Normal,0.0,0.002500000000000021
2024-01-17 03:18:00,21.11,61.96,607.1,0.71,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 03:19:00,20.89,62.46,575.2,0.36,0.00916666666666662,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.002291666666666655,Normal,0.0,0.002291666666666655
2024-01-17 03:20:00,20.46,66.21,610.7,0.0,0.04499999999999993,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.011249999999999982,Normal,0.0,0.011249999999999982
2024-01-17 03:21:00,20.52,61.88,620.5,0.69,0.040000000000000036,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.010000000000000009,Normal,0.0,0.010000000000000009
2024-01-17 03:22:00,20.72,64.55,595.9,1.39,0.023333333333333428,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.005833333333333357,Normal,0.0,0.005833333333333357
2024-01-17 03:23:00,21.05,62.36,581.1,0.96,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 03:24:00,20.76,59.78,618.2,1.03,0.01999999999999987,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.004999999999999967,Normal,0.0,0.004999999999999967
2024-01-17 03:25:00,20.54,66.06,613.9,0.56,0.03833333333333341,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.009583333333333352,Normal,0.0,0.009583333333333352
2024-01-17 03:26:00,20.76,64.84,639.1,0.07,0.01999999999999987,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.004999999999999967,Normal,0.0,0.004999999999999967
2024-01-17 03:27:00,21.3,63.51,612.4,0.69,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 03:28:00,21.88,63.9,617.1,1.16,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 03:29:00,20.9,64.39,620.2,1.29,0.008333333333333451,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.002083333333333363,Normal,0.0,0.002083333333333363
2024-01-17 03:30:00,21.56,63.34,580.8,0.4,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 03:31:00,20.75,63.79,606.0,0.45,0.020833333333333332,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.005208333333333333,Normal,0.0,0.005208333333333333
2024-01-17 03:32:00,21.56,61.56,601.9,1.37,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 03:33:00,20.34,64.29,639.5,1.16,0.055000000000000014,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.013750000000000004,Normal,0.0,0.013750000000000004
2024-01-17 03:34:00,20.94,64.01,589.5,1.62,0.004999999999999893,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.0012499999999999734,Normal,0.0,0.0012499999999999734
2024-01-17 03:35:00,21.1,61.7,591.9,1.22,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 03:36:00,20.47,64.62,610.1,0.47,0.044166666666666764,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.011041666666666691,Normal,0.0,0.011041666666666691
2024-01-17 03:37:00,20.67,61.51,628.5,0.93,0.027499999999999858,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.0068749999999999645,Normal,0.0,0.0068749999999999645
2024-01-17 03:38:00,20.43,65.64,599.3,0.57,0.04750000000000002,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.011875000000000005,Normal,0.0,0.011875000000000005
2024-01-17 03:39:00,21.4,64.41,615.3,0.63,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 03:40:00,21.44,66.5,606.1,0.27,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 03:41:00,20.61,63.22,639.9,1.3,0.03250000000000005,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.008125000000000012,Normal,0.0,0.008125000000000012
2024-01-17 03:42:00,21.81,64.98,631.4,1.08,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 03:43:00,20.84,64.32,588.7,0.77,0.013333333333333345,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.003333333333333336,Normal,0.0,0.003333333333333336
2024-01-17 03:44:00,20.64,63.94,612.6,0.0,0.029999999999999954,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.0074999999999999884,Normal,0.0,0.0074999999999999884
2024-01-17 03:45:00,21.06,64.78,638.9,0.41,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 03:46:00,20.94,63.46,597.6,1.09,0.004999999999999893,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.0012499999999999734,Normal,0.0,0.0012499999999999734
2024-01-17 03:47:00,21.17,65.82,599.9,1.02,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 03:48:00,21.48,61.26,577.2,1.29,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 03:49:00,20.7,61.84,571.9,0.64,0.02500000000000006,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.006250000000000015,Normal,0.0,0.006250000000000015
2024-01-17 03:50:00,21.45,62.92,593.0,0.53,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 03:51:00,20.57,65.25,618.6,1.33,0.03583333333333331,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.008958333333333327,Normal,0.0,0.008958333333333327
2024-01-17 03:52:00,20.97,62.06,627.6,1.41,0.0025000000000000946,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.0006250000000000236,Normal,0.0,0.0006250000000000236
2024-01-17 03:53:00,20.96,62.24,611.9,1.36,0.0033333333333332624,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.0008333333333333156,Normal,0.0,0.0008333333333333156
2024-01-17 03:54:00,20.46,63.75,656.0,2.18,0.04499999999999993,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.011249999999999982,Normal,0.0,0.011249999999999982
2024-01-17 03:55:00,21.06,61.6,592.5,1.73,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 03:56:00,21.28,64.98,590.7,0.33,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 03:57:00,21.78,63.38,579.5,1.51,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 03:58:00,21.32,62.47,596.3,1.01,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 03:59:00,21.72,66.06,638.3,0.86,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:00:00,20.73,63.17,522.2,1.22,0.022499999999999964,Warning,0.0,Normal,0.0,Normal,0.0,Normal,0.005624999999999991,Normal,0.0,0.005624999999999991
2024-01-17 04:01:00,21.49,62.6,607.1,2.19,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:02:00,21.54,63.66,588.4,1.26,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:03:00,21.46,62.3,624.2,0.44,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:04:00,21.24,61.73,552.7,1.7,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:05:00,21.0,61.72,562.7,1.83,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:06:00,21.8,61.31,628.9,0.97,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:07:00,21.36,63.26,601.0,1.45,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:08:00,22.27,65.85,562.0,1.09,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:09:00,21.6,61.71,610.9,0.91,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:10:00,21.46,62.87,595.3,1.52,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:11:00,21.5,63.27,603.4,1.7,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:12:00,21.52,61.57,599.7,1.18,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:13:00,21.48,62.86,633.8,1.35,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:14:00,21.01,62.15,600.4,0.89,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:15:00,21.06,60.92,574.9,1.91,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:16:00,22.03,63.33,577.9,1.65,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:17:00,21.65,63.15,620.3,1.19,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:18:00,21.97,61.87,594.9,0.98,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:19:00,21.51,61.53,622.4,0.63,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:20:00,21.38,61.2,601.6,0.79,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:21:00,21.03,65.28,587.5,0.66,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:22:00,21.92,62.94,611.3,0.37,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:23:00,21.33,62.39,585.5,0.96,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:24:00,22.09,63.63,644.3,1.63,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:25:00,21.52,62.57,644.6,1.25,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:26:00,21.45,62.31,579.2,0.98,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:27:00,21.53,64.28,611.6,0.94,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:28:00,21.79,60.79,597.9,0.54,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:29:00,21.55,60.66,601.3,1.28,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:30:00,21.57,61.77,607.7,2.02,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:31:00,21.84,61.38,582.2,1.31,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:32:00,21.13,65.56,614.6,1.02,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:33:00,21.32,61.67,590.2,0.77,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:34:00,22.05,62.2,673.1,1.6,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:35:00,21.66,58.55,589.1,1.26,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:36:00,21.56,61.62,631.3,1.17,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:37:00,21.26,61.65,553.9,1.33,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:38:00,21.92,60.33,602.1,0.91,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:39:00,21.99,60.87,602.4,1.13,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:40:00,21.8,62.53,591.5,0.99,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:41:00,21.68,63.13,622.1,0.13,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:42:00,21.69,64.66,606.3,1.47,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:43:00,21.49,61.05,590.2,0.0,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:44:00,21.75,63.06,628.1,0.58,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:45:00,21.36,64.57,591.9,0.85,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:46:00,22.07,61.9,653.4,1.59,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:47:00,22.38,60.79,647.9,0.48,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:48:00,21.88,63.78,592.1,0.31,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:49:00,21.47,63.31,624.9,0.96,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:50:00,21.73,64.04,612.1,0.39,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:51:00,22.42,62.12,591.2,0.51,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:52:00,22.6,60.31,654.4,1.64,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:53:00,21.74,63.01,657.4,1.21,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:54:00,21.78,61.63,623.7,0.5,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:55:00,21.94,62.86,626.4,0.61,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:56:00,22.05,60.56,609.5,1.11,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:57:00,21.5,61.65,593.8,1.5,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:58:00,21.63,60.16,625.4,0.78,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 04:59:00,21.88,63.26,622.3,1.13,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:00:00,21.98,59.85,583.2,0.72,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:01:00,22.31,60.43,588.7,1.44,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:02:00,21.69,59.42,642.2,0.89,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:03:00,22.17,62.08,660.0,1.68,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:04:00,22.36,58.96,585.2,1.02,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:05:00,22.05,61.94,619.9,0.6,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:06:00,22.09,62.6,623.8,1.62,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:07:00,22.37,60.89,564.6,1.15,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:08:00,23.24,57.35,621.0,0.99,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:09:00,22.81,60.87,551.7,1.63,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:10:00,22.53,60.91,630.1,0.8,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:11:00,22.57,58.24,595.7,1.23,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:12:00,22.04,63.8,594.2,0.58,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:13:00,22.73,61.24,616.5,1.11,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:14:00,22.52,59.97,612.9,0.56,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:15:00,22.65,61.27,610.6,0.79,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:16:00,22.93,61.71,584.3,2.4,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:17:00,22.35,59.26,641.8,0.98,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:18:00,22.44,60.95,680.1,1.94,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:19:00,21.96,59.5,569.1,0.7,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:20:00,22.37,62.86,619.9,0.77,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:21:00,22.17,60.5,646.1,0.61,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:22:00,22.0,61.52,603.6,1.02,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:23:00,22.71,61.99,654.3,0.83,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:24:00,22.68,61.48,626.3,1.27,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:25:00,22.07,61.95,630.1,0.73,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:26:00,22.48,61.0,657.5,1.34,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:27:00,22.58,62.91,610.3,0.74,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:28:00,22.34,60.12,606.6,1.28,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:29:00,22.66,60.77,582.0,1.69,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:30:00,22.6,57.58,657.0,1.32,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:31:00,22.55,64.01,632.9,1.27,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:32:00,22.72,60.53,637.4,1.57,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:33:00,22.07,63.4,647.6,0.96,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:34:00,22.5,61.27,619.1,1.15,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:35:00,23.23,62.58,671.9,0.9,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:36:00,22.42,60.87,627.4,1.08,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:37:00,23.69,62.74,616.6,0.98,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:38:00,22.89,60.37,673.1,0.62,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:39:00,22.23,60.84,607.8,1.28,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:40:00,21.99,62.44,635.0,0.97,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:41:00,22.72,61.73,613.8,1.06,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:42:00,22.59,59.87,693.6,0.46,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:43:00,22.67,61.99,634.8,1.21,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:44:00,22.4,59.57,634.5,0.67,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:45:00,22.72,58.68,645.7,1.18,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:46:00,22.09,60.83,574.9,0.35,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
2024-01-17 05:47:00,22.67,59.09,634.8,0.94,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,Normal,0.0,0.0
